image_path,question,answer
Amber/20250312070749976548.jpg,Identify this character.,Think carefully! You’ve seen Amber before.
Amber/20250312070749977143.jpg,A recognizable character! Who is it?,Amber has made quite an impact on fans.
Amber/20250312070749977623.jpg,What’s the role of this character?,Have you figured it out? The answer is Amber!
Amber/20250312070749978017.jpg,Which famous character do you see?,Amber is remembered for their amazing story.
Amber/20250312070749978358.jpg,Which anime/game does this character belong to?,The character seen here is certainly Amber.
Amber/20250312070749978685.jpg,This is a legendary character. Who are they?,"A legendary hero/villain, Amber, is shown here."
Amber/20250312070749979027.jpg,This is a mystery. Can you solve it?,It’s hard to mistake Amber for anyone else!
Amber/20250312070749979453.jpg,Which figure is this?,"No doubt, fans will recognize Amber here."
Amber/20250312070749979880.jpg,Tell me the name of this character.,Fans of the genre all know Amber well.
Amber/20250312070749980293.jpg,You may have seen this character before. What’s their name?,The name you're searching for is indeed Amber.
Amber/20250312070749980744.jpg,Who is this fighter?,You’ve likely seen Amber before somewhere.
Amber/20250312070749981279.jpg,A recognizable character! Who is it?,The artistic design gives away Amber instantly.
Amber/20250312070749981752.jpg,Can you recognize the character in this artwork?,You might recognize Amber from their signature look.
Amber/20250312070749982223.jpg,Who is this anime/game legend?,Have you figured it out? The answer is Amber!
Amber/20250312070749982758.jpg,Who is this iconic figure?,"The expression here is classic Amber, no doubt!"
Amber/20250312070749983265.jpg,Who is this iconic figure?,"In this scene, we are looking at Amber."
Amber/20250312070749983825.jpg,What’s this character’s background story?,"This character, Amber, is crucial to the plot."
Amber/20250312070749984333.jpg,Which fictional character is this?,The story wouldn’t be the same without Amber.
Amber/20250312070749984788.jpg,Who does this image represent?,You probably guessed it right—it’s Amber!
Amber/20250312070749985188.jpg,Which game character is this?,Fans will instantly know this is Amber.
Amber/20250312070749985612.jpg,Which hero/villain is depicted here?,"A key player in the story, Amber, appears here."
Amber/20250312070749985974.jpg,This hero saves lives! What’s their name?,"No doubt, fans will recognize Amber here."
Amber/20250312070749986349.jpg,Who is this?,It’s quite obvious that this is Amber!
Amber/20250312070749986664.jpg,This hero saves lives! What’s their name?,I can tell that this must be Amber!
Amber/20250312070749987005.jpg,Which figure is this?,Everyone in the fandom recognizes Amber.
Amber/20250312070749987348.jpg,Which hero/villain is depicted here?,A fantastic representation of Amber in this frame!
Amber/20250312070749987741.jpg,The image contains which character?,This character stands out—it’s Amber.
Amber/20250312070749988167.jpg,Tell me the alias of this character.,"A symbol of their universe, Amber, is seen here."
Amber/20250312070749988648.jpg,Tell me the alias of this character.,Seeing Amber in this scene brings back memories!
Amber/20250312070749989148.jpg,Which anime/game does this character belong to?,Amber always stands out with their presence.
Amber/20250312070749989628.jpg,Who is portrayed in this image?,"A remarkable figure, Amber, is easily spotted."
Amber/20250312070749990184.jpg,This character is from which series?,"The expression here is classic Amber, no doubt!"
Amber/20250312070749990748.jpg,Any idea who this might be?,Can you name a more legendary figure than Amber?
Amber/20250312070749991213.jpg,Who do you see in this image?,This is none other than the incredible Amber!
Amber/20250312070749991659.jpg,Which anime/game character is in this image?,You probably guessed it right—it’s Amber!
Amber/20250312070749992126.jpg,Which game character is this?,Amber is instantly recognizable in this outfit.
Amber/20250312070749992526.jpg,Who is this?,"A striking character, Amber, is in the spotlight here."
Amber/20250312070749992999.jpg,Name this character.,There’s something unforgettable about Amber.
Amber/20250312070749993628.jpg,Who is the antagonist in this image?,"A striking character, Amber, is in the spotlight here."
Amber/20250312070749994092.jpg,Tell me the identity of this character.,This moment is a classic one for Amber.
Amber/20250312070749994523.jpg,Which anime/game character is in this image?,Seeing Amber here is a nostalgic moment.
Amber/20250312070749995133.jpg,Which anime/game does this character belong to?,Amber is instantly recognizable in this outfit.
Amber/20250312070749995686.jpg,Try to name this character.,"A legendary figure in the fandom, Amber is iconic."
Amber/20250312070749996174.jpg,You’ve seen this face before! Who is it?,Amber is a name that every fan would know.
Amber/20250312070749996604.jpg,Look at this image! Who is it?,"In this series, Amber plays a huge role."
Amber/20250312070749997134.jpg,Which fictional character is this?,Look closely—Amber is present in this image!
Amber/20250312070749997644.jpg,This character is quite popular. Can you name them?,The design of this character is unmistakably Amber.
Amber/20250312070749998075.jpg,Which anime/game character is in this image?,"A widely recognized character, Amber!"
Amber/20250312070749998518.jpg,Guess the character!,Amber is the character shown in this image!
Amber/20250312070749998986.jpg,Name this character.,"A symbol of their universe, Amber, is seen here."
Amber/20250312070750009725.jpg,This character wields a powerful weapon. Name them.,Can you name a more legendary figure than Amber?
Amber/20250312070750010321.jpg,Tell me the name of this character.,This frame features the beloved Amber.
Amber/20250312070750010917.jpg,Which fictional character is this?,It’s hard to mistake Amber for anyone else!
Amber/20250312070750011361.jpg,Which game character is this?,Look closely—Amber is present in this image!
Amber/20250312070750011788.jpg,Can you identify this person from just the image?,The story wouldn’t be the same without Amber.
Amber/20250312070750012239.jpg,Which famous character do you see?,You might recognize Amber from their signature look.
Amber/20250312070750012774.jpg,Who is this fighter?,"A widely loved character, Amber, appears in this shot."
Amber/20250312070750013172.jpg,Can you recognize this character?,Amber plays an important role in their story.
Amber/20250312070750013565.jpg,What’s the special ability of this character?,This character’s name is none other than Amber!
Amber/20250312070750013926.jpg,Who is this fighter?,"A well-established figure in the story, Amber."
Amber/20250312070750014320.jpg,Which anime/game character is in this image?,This is one of the best shots of Amber.
Amber/20250312070750014762.jpg,Who is the antagonist in this image?,It’s safe to say that this is Amber.
Amber/20250312070750015138.jpg,Can you recall this character’s name?,Fans have loved Amber for years.
Amber/20250312070750015598.jpg,This character is quite popular. Can you name them?,"If you’ve seen the show, you must know Amber."
Amber/20250312070750016097.jpg,What’s the legendary name of this character?,There’s something unforgettable about Amber.
Amber/20250312070750016593.jpg,What’s the title of this character?,"A popular figure in the fandom, Amber, is seen here."
Amber/20250312070750017033.jpg,You may have seen this character before. What’s their name?,"You might already be thinking of Amber, and you’d be right!"
Amber/20250312070750017456.jpg,What’s the name of this hero?,"You might already be thinking of Amber, and you’d be right!"
Amber/20250312070750017925.jpg,What’s the name of this hero?,Characters like Amber leave a lasting impression.
Amber/20250312070750018376.jpg,Who is this?,"If there’s one name to remember, it’s Amber!"
Amber/20250312070750018804.jpg,Identify this character.,What a great shot of Amber in this scene!
Amber/20250312070750019207.jpg,What’s this character’s background story?,Fans will instantly know this is Amber.
Amber/20250312070750019586.jpg,Who is the champion in this artwork?,"In this scene, we are looking at Amber."
Amber/20250312070750019983.jpg,Who is this?,It would be surprising if someone didn’t know Amber!
Amber/20250312070750020423.jpg,You may have seen this character before. What’s their name?,"A widely loved character, Amber, appears in this shot."
Arataki Itto/20250312070750020980.jpg,Who is the champion in this artwork?,"A defining character in the story, Arataki Itto, is featured here."
Arataki Itto/20250312070750021400.jpg,What’s the identity of this anime character?,The artistic design gives away Arataki Itto instantly.
Arataki Itto/20250312070750021834.jpg,Which franchise features this character?,It would be surprising if someone didn’t know Arataki Itto!
Arataki Itto/20250312070750022238.jpg,This is a famous character. Who is it?,"A strong presence in the story, Arataki Itto, is unforgettable."
Arataki Itto/20250312070750022661.jpg,Who do you see in this image?,Arataki Itto always stands out with their presence.
Arataki Itto/20250312070750023103.jpg,Tell me the name of this character.,The identity of this character is clear—it’s Arataki Itto!
Arataki Itto/20250312070750023607.jpg,This is an image of which character?,What a great shot of Arataki Itto in this scene!
Arataki Itto/20250312070750024057.jpg,Any idea who this might be?,"Without a doubt, Arataki Itto is recognized everywhere."
Arataki Itto/20250312070750024501.jpg,Which famous character do you see?,"This character, Arataki Itto, is crucial to the plot."
